example_id                                                                                     | status  | run_time        |
./spec/actors/hyrax/actors/collections_membership_actor_spec.rb[1:2:6:1:2:1]                   | pending | 0 seconds       |
./spec/actors/hyrax/actors/collections_membership_actor_spec.rb[1:2:6:2:1:1]                   | pending | 0.00001 seconds |
./spec/actors/hyrax/actors/create_with_files_actor_spec.rb[1:1:1]                              | passed  | 0.03294 seconds |
./spec/actors/hyrax/actors/create_with_files_actor_spec.rb[1:2:1:1]                            | passed  | 0.60806 seconds |
./spec/actors/hyrax/actors/create_with_files_actor_spec.rb[1:2:2:1]                            | passed  | 0.69628 seconds |
./spec/actors/hyrax/actors/create_with_files_actor_spec.rb[1:2:3:1]                            | passed  | 0.69746 seconds |
./spec/actors/hyrax/actors/create_with_files_actor_spec.rb[1:2:4:1]                            | passed  | 0.59384 seconds |
./spec/actors/hyrax/actors/create_with_files_actor_spec.rb[1:3:1:1]                            | passed  | 0.63474 seconds |
./spec/actors/hyrax/actors/create_with_files_actor_spec.rb[1:3:2:1]                            | passed  | 0.80748 seconds |
./spec/actors/hyrax/actors/create_with_files_actor_spec.rb[1:3:3:1]                            | passed  | 0.79358 seconds |
./spec/actors/hyrax/actors/create_with_files_actor_spec.rb[1:3:4:1]                            | passed  | 0.63596 seconds |
./spec/actors/hyrax/actors/create_with_files_ordered_members_actor_spec.rb[1:1:1:1]            | passed  | 0.61019 seconds |
./spec/actors/hyrax/actors/create_with_files_ordered_members_actor_spec.rb[1:1:2:1]            | passed  | 0.94885 seconds |
./spec/actors/hyrax/actors/create_with_files_ordered_members_actor_spec.rb[1:2:1:1]            | passed  | 0.61494 seconds |
./spec/actors/hyrax/actors/create_with_files_ordered_members_actor_spec.rb[1:2:2:1]            | passed  | 0.59562 seconds |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:1:1]                       | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:2:1]                       | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:3:1]                       | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:4:1]                       | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:4:2:1]                     | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:4:3:1]                     | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:5:1]                       | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:5:2]                       | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:5:3]                       | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:6:1:1]                     | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:6:2:1]                     | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:6:3:1]                     | pending | 0.00001 seconds |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:6:4:1]                     | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:6:4:2:1]                   | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:6:4:3:1]                   | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:6:5:1]                     | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:6:5:2]                     | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_actor_spec.rb[1:6:5:3]                     | pending | 0 seconds       |
./spec/actors/hyrax/actors/create_with_remote_files_ordered_members_actor_spec.rb[1:1:1]       | passed  | 0.91716 seconds |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:1:1]                                       | passed  | 0.0303 seconds  |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:2:1:1]                                     | passed  | 0.60872 seconds |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:2:2:1]                                     | passed  | 0.89067 seconds |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:2:3:1:1:1]                                 | pending | 0.00001 seconds |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:2:3:2:1]                                   | passed  | 1.9 seconds     |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:2:3:2:2]                                   | passed  | 1.5 seconds     |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:2:3:3:1:1]                                 | passed  | 2.38 seconds    |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:2:3:4:1:1]                                 | passed  | 2.61 seconds    |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:2:3:5:1]                                   | passed  | 0.84675 seconds |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:3:1:1]                                     | passed  | 0.74149 seconds |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:3:2:1]                                     | passed  | 1.08 seconds    |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:3:3:1]                                     | passed  | 3.54 seconds    |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:3:4:1]                                     | passed  | 2.63 seconds    |
